yr;school_id;class_id;class_name;min_rank;max_rank
2022;2206411;0452;Производство на месо месни продукти и риба - АЕ;334.75;334.75
2022;2222127;3148;Предприемачески - ИЕ интензивно, АЕ;334;393.5
2022;2222127;1365;Природни науки - ИЕ интензивно, АЕ;334;393.5
2022;2205119;4079;Икономическо развитие - АЕ интензивно;333.5;418
2022;2204134;1968;Софтуерни и хардуерни науки - АЕ интензивно / Иврит;333.25;381.25
2022;2206003;2914;Графичен дизайн - АЕ;332.25;392
2022;2204402;0328;Компютърна техника и технологии - АЕ;331;382.5
2022;2204030;1308;Природни науки - ИЕ интензивно;330.5;432
2022;2211417;0462;Моден дизайн - ИтЕ, АЕ;329.75;384
2022;2221138;1354;Математически - АЕ интензивно, ИЕ;329.5;444.5
2022;2205105;2543;Екскурзоводско обслужване - ИтЕ интензивно, АЕ;329.25;375.75
2022;2204030;2602;Икономическо развитие - АЕ интензивно;328;397.5
2022;2204402;3955;Програмиране на изкуствен интелект - АЕ;328;395
2022;2222012;2159;Природни науки - АЕ интензивно, НЕ;325.5;372.5
2022;2211419;0838;Брокер недвижими имоти - АЕ;324.75;356
2022;2223431;0722;Компютърни мрежи - АЕ;323.5;388.75
2022;2209019;3947;Предприемачески - НЕ интензивно;323;361.5
2022;2221093;2876;Обществени науки - РЕ интензивно, АЕ;323;358.25
2022;2223431;0730;Компютърна техника и технологии - АЕ;322.25;446.75
2022;2221093;2878;Обществени науки - АЕ интензивно, РЕ;321.5;380.75
2022;2202002;0951;Чужди езици - АЕ интензивно ИЕ;320.5;394
2022;2220308;4092;Компютърна графика - АЕ;319.5;410.5
2022;2221138;2466;Софтуерни и хардуени науки - АЕ интензивно, КорЕ;318;397
2022;2209019;3945;Предприемачески - АЕ интензивно/ ДатЕ;317;373
2022;2220308;1572;Компютърна графика;317;468.75
2022;2209019;3938;Предприемачески - АЕ интензивно /НорвЕ;314.5;397
2022;2204018;1637;Чужди езици - АрЕ интензивно;312.5;354.5
2022;2211417;0476;Моден дизайн - АЕ, ФЕ;307.75;377.25
2022;2202002;0958;Предприемачески - АЕ интензивно НЕ, Предприемачество и ИТ;306.5;352
2022;2205105;2532;Софтуерни и хардуерни науки - АЕ интензивно, ИтЕ;306;353.5
2022;2215170;3451;Електронна търговия - АЕ;304;304
2022;2206410;2769;Системно програмиране - АЕ интензивно;303.75;408.75
2022;2213144;1142;Български танци - АЕ;302.46;333.62
2022;2221093;4038;Софтуерни и хардуерни науки - РЕ интензивно, АЕ;299;355.25
2022;2209305;2907;Чужди езици - АЕ интензивно, ИЕ/РЕ;298.25;389.25
2022;2202002;0957;Хуманитарни науки - АЕ интензивно ИЕ, БЕЛ и ИЦ;298;342
2022;2204402;0317;Медицинска техника - НЕ;297;364
2022;2213144;1123;Рекламна графика - АЕ;296.75;415
2022;2223055;2144;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;294.5;364.5
2022;2202002;0947;Природни науки - АЕ интензивно ИЕ, БЗО и ХООС;292.5;431.5
2022;2206410;2760;Приложно програмиране - АЕ интензивно;291.5;428
2022;2211021;3676;Предприемачески - ИЕ интензивно, АЕ;290.5;364
2022;2221094;2525;Предприемачески;289;289
2022;2221157;1023;Чужди езици - ИЕ интензивно, АЕ;286;435.5
2022;2203140;3866;Модерен танц;285;285
2022;2209305;2909;Чужди езици - ИЕ интензивно, АЕ/НЕ;284.75;343.5
2022;2206003;4019;Фотография;284;386.25
2022;2220029;2408;Софтуерни и хардуерни науки - АЕ интензивно;283.5;333.75
2022;2213081;2579;Хуманитарни науки;283.5;345.75
2022;2211021;0906;Предприемачески - АЕ интензивно, ИЕ;283;315
2022;2221023;0930;Предприемачески - АЕ, ИтЕ;282;384
2022;2204402;0321;Кинотехника, аудио- и видеосистеми - АЕ;282;370
2022;2212303;2767;Чужди езици - АЕ интензивно, ИЕ;278;355
2022;2209305;2904;Чужди езици - АЕ интензивно, НЕ/РЕ;277;355.75
2022;2204402;0324;Очна оптика - НЕ;276.5;332
2022;2204402;0325;Лазерна и оптична техника - АЕ;275.5;348
2022;2223055;4102;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;274.5;345
2022;2202401;0874;Технология на фармацевтичните и парфюмерийно-козметични продукти - АЕ;273;371
2022;2221023;0939;Икономическо развитие - АЕ, ИтЕ;270;337.5
2022;2209036;0778;Чужди езици - ИтЕ интензивно/ АЕ;270;337
2022;2205408;4009;Фотография - АЕ, РЕ;270;332
2022;2214054;0749;Чужди езици - АЕ интензивно, ИЕ;269.5;370.25
2022;2205408;2837;Съдебна администрация - АЕ, РЕ;269.5;353
2022;2213128;1660;Софтуерни и хардуерни науки - АЕ;268.5;379.5
2022;2217151;2692;Изобразително изкуство - АЕ, РЕ;266.5;418
2022;2211417;0472;Бутикови облекла - ИтЕ, АЕ;265.25;350.5
2022;2213125;1557;Математически - АЕ интензивно;265;424
2022;2212096;0903;Обществени науки - АЕ интензивно;264;379
2022;2213144;1118;Музика - АЕ;259.5;363.5
2022;2219044;1536;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;259.5;345
2022;2224121;2637;Софтуерни и хардуерни науки - АЕ;259;408
2022;2220029;3515;Софтуерни и хардуерни науки;257.5;392.75
2022;2212303;2762;Чужди езици - АЕ интензивно, НЕ;256.5;357
2022;2213081;2566;Чужди езици - АЕ интензивно;255.5;403.5
2022;2224121;2642;Предприемачески - АЕ;255;325
2022;2204402;0319;Измервателна и организационна техника - АЕ;254;336
2022;2209132;0423;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;253;340.5
2022;2209305;3271;Природни науки - АЕ интензивно, ИЕ/РЕ;252.75;389.25
2022;2209305;2910;Предприемачески - АЕ интензивно, ИЕ/НЕ;252.25;369
2022;2213118;2943;Софтуерни и хардуерни науки - АЕ интензивно;252;364
2022;2224047;0515;Предприемачески - АЕ интензивно, НЕ;252;371.5
2022;2216423;1285;Организация на хотелиерството - АЕ;250;358.5
2022;2212137;1838;Хуманитарни науки - АЕ интензивно, НЕ;249.5;389.5
2022;2206410;2763;Компютърна техника и технологии - АЕ;248.25;320.5
2022;2223431;3215;Телекомуникационни системи-АЕ;247.75;339.75
2022;2224121;2647;Софтуерни и хардуерни науки - ИЕ;244;279
2022;2212096;3318;Софтуерни и хардуерни науки - АЕ интензивно;244;344.5
2022;2212097;2506;Софтуерни и хардуерни науки - АЕ интензивно;244;447
2022;2210162;2956;Предприемачески;242;242
2022;2211417;0505;Сценичен костюм - АЕ, ИтЕ;240;364
2022;2206003;2913;Изобразително изкуство - РЕ;239.5;408.75
2022;2223431;0746;Икономическа информатика - АЕ;239;331
2022;2208413;0547;Производство на хляб хлебни и сладкарски изделия - АЕ;239;239
2022;2212303;2774;Чужди езици - АЕ интензивно, ФЕ или РЕ;238;300
2022;2219044;1538;Софтуерни и хардуерни науки - НЕ интензивно, АЕ;237;375.5
2022;2213128;1670;Икономическо информационно осигуряване - АЕ;235;270
2022;2206409;2367;Автомобилна мехатроника - АЕ (дуална);232.5;253
2022;2208413;0568;Сътрудник в малък и среден бизнес - АЕ;230.5;230.5
2022;2224047;3873;Предприемачески - АЕ разширено, РЕ;230;330.5
2022;2206410;2752;Компютърни мрежи - АЕ;227.75;283
2022;2212303;2778;Чужди езици - ФЕ интензивно, АЕ;227.5;344
2022;2201078;0463;Извършване на термални процедури - АЕ;226.5;226.5
2022;2216423;1287;Екскурзоводско обслужване - АЕ;225;326.5
2022;2208413;4101;Производство на сладкарски изделия - АЕ;224;246
2022;2217149;1060;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;222.5;351.25
2022;2206409;2376;Автомобилна мехатроника - АЕ (дуална);222;240
2022;2213039;4110;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;221;357
2022;2206410;2756;Телекомуникационни системи - АЕ;219.75;258.5
2022;2223431;0707;Оптически комуникационни системи - АЕ;219.75;340.25
2022;2205408;2845;Козметика;219.5;322.5
2022;2207108;1852;Предприемачески - АЕ интензивно, РЕ;219.25;280
2022;2213039;1802;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;217;334
2022;2207108;3675;Предприемачески - АЕ интензивно, НЕ;215.75;350
2022;2209036;0784;Природни науки - АЕ интензивно/ ИтЕ;215;371.5
2022;2214054;0758;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;215;300
2022;2206411;3671;Производство на месо, месни продукти и риба;214.5;321.25
2022;2216423;1283;Производство и обслужване в заведенията за хранене и развлечения - ИтЕ;214;290
2022;2212096;4109;Софтуерни и хардуерни науки - АЕ разширено;212.5;291.5
2022;2216423;1281;Кетъринг - ИЕ;212;244.5
2022;2216423;1286;Организация на обслужването в хотелиерството - АЕ;210;322
2022;2212037;3544;Малък и среден бизнес - АЕ разширено, РЕ;209;209
2022;2206409;2380;Ремонт на летателни апарати - АЕ;209;331.5
2022;2216423;1277;Кетъринг - РЕ;209;392
2022;2209132;0424;Спортни-туристически дейности - помощник-инструктор АЕ/РЕ;208;284
2022;2202401;3414;Технология на хомеопатичните и фитопродукти;208;269
2022;2207412;1656;Митническа и данъчна администрация - АЕ, ИЕ;206.5;321.25
2022;2208413;0573;Контрол на качеството и безопасност на храни и напитки - АЕ;206.25;313.5
2022;2219024;2439;Предприемачески;204;213
2022;2206409;2378;Електрически превозни средства - АЕ (дуална);204;316
2022;2206113;1676;Продавач-консултант /АЕ/;203;203
2022;2213010;2101;Обществени науки - АЕ;201.75;378.5
2022;2205408;2842;Извършване на термални процедури - АЕ, РЕ (дуална);200;255
2022;2203140;1895;Български танци;197.75;227.5
2022;2212040;3883;Компютърна графика - АЕ, РЕ;197;365
2022;2215176;2460;Софтуерни и хардуерни науки - АЕ;197;209.5
2022;2206409;2364;Автотранспортна техника - техник (дуална) - АЕ;196.5;212
2022;2202401;2591;Осигуряване на продуктова информация - НЕ (дуална);194.5;262.5
2022;2207068;2629;Софтуерни и хардуерни науки - АЕ;194;265.5
2022;2202401;0909;Технологичен и микробиологичен контрол в химични производства - лаборант - АЕ;194;359
2022;2216423;1284;Производство и обслужване в заведенията за хранене и развлечения - НЕ;194;224
2022;2217151;4011;Предприемачески - АЕ, РЕ;188;308
2022;2208413;0563;Декорация на сладкарски изделия - АЕ;185;327.5
2022;2212303;2797;Екскурзоводско обслужване - АЕ интензивно, КитЕ или ГрЕ;183;292
2022;2210085;1929;Търговия на едро и дребно - АЕ, РЕ;183;301.5
2022;2208017;2379;Туристическа анимация - ФЕ;182.5;321
2022;2212090;1384;Предприемачески - ИЕ, АЕ;182;296.5
2022;2206409;2357;Възобновяеми енергийни източници - АЕ;181;263.5
2022;2217424;3082;Охранителна техника и системи за сигурност - АЕ;180;255.5
2022;2221430;2212;Спедиция транспортна и складова логистика - АЕ (дуална);180;180
2022;2214101;2889;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;179;290
2022;2207412;1677;Автомобилна мехатроника - АЕ, НЕ;176;285
2022;2218192;2952;Туристическа анимация;173;306.5
2022;2212040;0508;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;172;265
2022;2206409;2362;Топлотехника - отоплителна климат. вентилационна и хладилна - АЕ (дуална);171.5;274
2022;2206410;3317;Охранителна техника и системи за сигурност - АЕ;170.75;260
2022;2204405;2528;Подемно-транспортна техника монтирана на пътни тр. средства;170.5;170.5
2022;2221430;3934;Електрически превозни средства - техник АЕ;169.5;169.5
2022;2212079;2427;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;167;240
2022;2214101;2886;Икономическо развитие - АЕ интензивно, НЕ;163;380
2022;2202026;0965;Софтуерни и хардуерни науки - АЕ интензивно;163;246
2022;2207412;1684;Автотранспортна техника - монтьор;163;231
2022;2214054;4040;Чужди езици - АЕ интензивно, НЕ;162.5;265.5
2022;2212056;3640;Електронна търговия - АЕ, НЕ;161;403.5
2022;2206409;2343;Електрообзавеждане на ел. превозни средства за гр. транспорт;161;221
2022;2205408;3381;Промишлен дизайн - АЕ, РЕ;161;329
2022;2220014;1312;Обществени науки - АЕ, РЕ;159.5;249
2022;2201400;0344;Организация на хотелиерството - АЕ;159;223
2022;2219130;3506;Икономическо развитие - АЕ, НЕ;158.5;221
2022;2217424;2133;Системно програмиране - АЕ;158.5;386.75
2022;2219095;2354;Чужди езици - АЕ интензивно, РЕ;158;231
2022;2212137;1844;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;157.5;271.5
2022;2217424;3864;Програмиране на изкуствен интелект - АЕ;156;219.5
2022;2204403;3251;Моден дизайн - АЕ;156;323.5
2022;2206409;2349;Електрообзавеждане на подемна и асансьорна техника (дуална);155;171
2022;2205408;3382;Индустриални отношения - АЕ, РЕ;155;318.25
2022;2205408;2843;Фризьорство;155;250
2022;2215170;2972;Компютърна графика- АЕ;154;284
2022;2206411;0448;Производство на захар и захарни изделия - АЕ;153.5;348.5
2022;2214101;4043;Икономическо развитие-НЕ интензивно, АЕ;152;359
2022;2203140;1904;Графичен дизайн;149;419.25
2022;2214015;3015;Митническо и данъчно обслужване;147.5;220
2022;2212137;1834;Предприемачески - АЕ интензивно, НЕ;145;252.5
2022;2201400;0355;Производство и обслужване в заведенията за хранене и развлечения - АЕ;144;252.5
2022;2212079;3988;Софтуерни и хардуерни науки - АЕ разширено, ИЕ;143;362
2022;2212090;1390;Природни науки - АЕ, ИЕ;142.75;344.25
2022;2219095;3354;Предприемачески - АЕ интензивно, РЕ;141;209
2022;2217424;2123;Компютърна техника и технологии - АЕ;141;147.5
2022;2213144;3559;Рекламна графика - ИЕ;140;411.25
2022;2217088;1353;Чужди езици - АЕ интензивно;139;334.5
2022;2206409;2352;Газова техника - АЕ;139;183
2022;2208123;4004;Обществени науки;138;153
2022;2211417;0491;Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ;138;264
2022;2212097;2512;Търговия (дуална) - АЕ, НЕ;137.25;288.75
2022;2208028;3868;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;135;177
2022;2212056;3639;Брокер недвижими имоти - АЕ, РЕ;135;325
2022;2213010;3075;Природни науки - АЕ;133;438.5
2022;2212097;3037;Предприемачески - АЕ;133;257
2022;2216422;2177;Електрообзавеждане на производството - електромонтьор;133;243
2022;2205408;2840;Икономическо информационно осигуряване - АЕ, РЕ;132;339
2022;2215170;3971;Софтуерни и хардуери науки - АЕ;130;192
2022;2219130;2236;Продавач-консултант;130;130
2022;2204311;2934;Чужди езици - РумЕ интензивно, АЕ;129;338.75
2022;2216422;2193;Промишлена електроника - АЕ;124;206
2022;2207068;3634;Природни науки - АЕ;121;235
2022;2208135;2783;Социална работа с деца и семейства в риск - АЕ;120;190
2022;2201078;0468;Софтуерни и хардуерни науки - АЕ интензивно;118;259
2022;2219095;2359;Чужди езици - РЕ интензивно, АЕ;118;253.5
2022;2202401;0851;Екология и опазване на околната среда - АЕ;116;287
2022;2210117;0975;Софтуерни и хардуерни науки;115;213.5
2022;2217424;2138;Приложно програмиране - АЕ;112.5;291.25
2022;2206409;1911;Промишлена електроника;109;215.5
2022;2207069;0887;Икономическо развитие - АЕ, РЕ;108.5;243
2022;2217424;2115;Компютърни мрежи - АЕ;104.5;402.75
2022;2213131;3905;Бизнес администрация - АЕ, ИЕ;102;238
2022;2212027;2387;Софтуерни и хардуерни науки;101;185
2022;2208028;0372;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;100;308.5
2022;2206409;2383;Експлоатация на автомобилния транспорт;99;195
2022;2204405;2524;Пътно-строителна техника;95;166
2022;2214015;2582;Предприемачески - АЕ;94;132
2022;2212056;2200;Икономическо развитие - АЕ интензивно, ИЕ;94;224
2022;2203074;1771;Софтуерни и хардуерни науки - АЕ интензивно;94;220
2022;2217088;1356;Туристическа анимация - АЕ интензивно;91.5;352.5
2022;2217426;2903;Цветарство;89;199
2022;2201400;0362;Производство на кулинарни изделия и напитки - готвач;84;209
2022;2213131;2449;Търговия на едро и дребно;77;213
2022;2217424;3081;Електродомакинска техника - АЕ;75;142.5
2022;2204403;1868;Конструиране моделиране и технология на обувни изделия (дуална);72;219
2022;2218071;1725;Икономическо развитие;72;245.5
2022;2206113;1648;Продавач-консултант /РЕ/;70;70
2022;2221430;2178;Ремонт на летателни апарати - АЕ;68;313.5
2022;2221094;2535;Производство на облекло от текстил;65;65
2022;2204311;2935;Чужди езици - ИЕ интензивно, РумЕ;65;353.25
2022;2204403;1856;Бутикови облекла;64.5;151
2022;2203074;1777;Природни науки - АЕ интензивно;41;330.75
2022;2219095;2459;Природни науки - АЕ интензивно, РЕ;41;285.25
2022;2221430;2165;Автомобилна мехатроника - АЕ;30;272
