yr;school_id;class_id;class_name;min_rank;max_rank
2025;2209051;2291;Изобразително изкуство - АЕ интензивно, ИтЕ;437;462.25
2025;2221031;2766;Чужди езици - ИЕ интензивно, АЕ;435.5;469.5
2025;2222009;2168;Чужди езици - ФЕ интензивно, НЕ;435.5;468.5
2025;2216301;0752;Чужди езици - АЕ интензивно, ФЕ;435.5;462.5
2025;2222009;2158;Чужди езици - ФЕ интензивно, АЕ;435;472
2025;2205407;4140;Програмиране на роботи - АЕ, НЕ;434.5;450.5
2025;2224022;3635;Природни науки БЗО, ХООС, ИЕ - интензивно, АЕ;432.5;466
2025;2211035;0388;Чужди езици - НЕ интензивно, РЕ;432.5;449.5
2025;2222009;2163;Чужди езици - ФЕ интензивно, ИЕ;432.5;472
2025;2211419;0762;Геодезия - АЕ;432.5;453.25
2025;2204018;1637;Чужди езици - ЯЕ интензивно, АЕ;429.5;478.5
2025;2204032;3372;Природни науки - АЕ интензивно, ИЕ, БЗО и ХООС;429.5;461.5
2025;2224022;3017;Природни науки - Биол, Хим, АЕ интензивно, НЕ;429;449
2025;2209051;2276;Компютърна графика - АЕ интензивно, Японски език;429;454
2025;2224022;2565;Хуманитарен - БЕЛ/Фил, АЕ интензивно, ИЕ;428.5;446.5
2025;2224022;4767;Обществени науки - Ист/Фил, ИЕ интензивно, АЕ;428;455.5
2025;2211304;4091;Природни науки - НЕ БЗО ХООС;427.71;434.76
2025;2224433;0751;Банково дело - АЕ интензивно, ИЕ;427.5;449
2025;2222009;4338;Чужди езици - ФЕ интензивно, Латински език;427;460
2025;2211035;0390;Чужди езици - ФЕ интензивно, РЕ;426.5;452.5
2025;2222133;2269;Чужди езици - АЕ интензивно, РЕ;425;451
2025;2204032;2773;Чужди езици - АЕ интензивно, ИЕ;424.5;451.5
2025;2211035;0389;Чужди езици - интензивно НЕ, РЕ;424.5;455
2025;2221031;2759;Чужди езици - НЕ интензивно, АЕ;424;448
2025;2204032;2771;Чужди езици - АЕ интензивно, НЕ;423.5;453
2025;2221031;2755;Чужди езици - АЕ интензивно, ИЕ;423;442.5
2025;2224022;2577;Обществени науки - Ист/Фил, АЕ интензивно, ИЕ;419.5;427.5
2025;2204032;3371;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;418;448
2025;2222127;1362;Хуманитарни науки - ИЕ интензивно, АЕ;416;433
2025;2211035;3505;Природни науки - БЗО ХООС интензивно НЕ, РЕ;416;463
2025;2211419;0735;Водно строителство - АЕ;413.5;451.75
2025;2216001;1906;Хуманитарни науки - ИЕ интензивно, АЕ;413;452.5
2025;2205407;2363;Компютърна техника и технологии - АЕ, НЕ;412.75;456.75
2025;2221031;3018;Математически - АЕ интензивно, НЕ;412.5;458.5
2025;2224433;0937;Банково дело - НЕ интензивно, АЕ;412;433
2025;2222127;1358;Хуманитарни науки - АЕ интензивно, ИЕ;411.5;445.75
2025;2204032;2775;Чужди езици - АЕ интензивно, ФЕ;411.5;447
2025;2205407;2360;Компютърни мрежи - АЕ, НЕ;411.5;457.75
2025;2222133;2270;Чужди езици - ФЕ интензивно, РЕ;410.5;450.5
2025;2222007;0359;Чужди езици - АЕ интензивно, ИЕ;410.5;448.75
2025;2224433;0788;Електронна търговия - АЕ интензивно, ИЕ;410;456.5
2025;2224432;4855;Компютърна анимация - ИЕ;409.75;447.75
2025;2204018;1631;Чужди езици - ФЕ интензивно, ИЕ;408;448.5
2025;2224433;0779;Бизнес администрация - ИЕ интензивно, АЕ;407;452
2025;2211419;0772;Парково строителство и озеленяване - АЕ;406.5;453.75
2025;2211419;0748;Транспортно строителство - АЕ;406.5;440.5
2025;2216001;1900;Обществени науки - ИЕ интензивно, АЕ;406.25;439
2025;2224433;0802;Икономическа информатика - АЕ интензивно, ИЕ;406;445
2025;2222012;2209;Чужди езици - НЕ интензивно, АЕ/РЕ по избор;404.75;442.5
2025;2204018;3931;Чужди езици - КорЕ интензивно, АЕ;404.5;428.5
2025;2224432;1294;Графичен дизайн - НЕ;404.5;440
2025;2204018;0897;"Математически - АЕ интензивно, НЕ; М и Инф";403.5;454
2025;2216001;1907;Природни науки - БЗО и ХООС - АЕ интензивно, ИЕ;401.5;440
2025;2204032;2777;"Хуманитарни науки - АЕ интензивно, РЕ; БЕЛ и ИЦ";401;447
2025;2204018;0902;"Природни науки - НЕ интензивно, АЕ; БЗО и ХООС";400.5;425.5
2025;2224433;0775;Застрахователно и осигурително дело - AE интензивно, ИЕ;400.5;421.5
2025;2211420;2754;Икономика и мениджмънт - АЕ;400;446
2025;2211035;0392;Природни науки - интензивно ФЕ, РЕ;399;450
2025;2216001;4880;Маркетингови проучвания - АЕ интензивно, ИЕ;397;428.5
2025;2205105;2514;Чужди езици - ИтЕ интензивно, АЕ;396.25;459.5
2025;2222127;4401;Обществени науки - ИЕ разширено, АЕ;396;415.75
2025;2224432;1296;Рекламна графика - АЕ;395.75;439.5
2025;2224433;0941;Електронна търговия - РЕ интензивно, АЕ;395.5;416
2025;2224433;0933;Банково дело - ФЕ интензивно, АЕ;395;422
2025;2205407;2372;Промишлена електроника - АЕ, НЕ;395;444
2025;2204134;1952;Чужди езици - АЕ интензивно, Иврит;394;462.75
2025;2211420;3604;Икономика и мениджмънт - ИЕ;394;455.5
2025;2205119;1522;Хуманитарни науки - АЕ интензивно;393;421
2025;2204018;0905;"Природни науки - ФЕ интензивно, АЕ; БЗО и ХООС";389.5;437.5
2025;2221138;2456;Чужди езици - ЯЕ интензивно, АЕ;388.75;448
2025;2211420;2764;Икономика и мениджмънт - НЕ;388.5;414.5
2025;2211420;2749;Икономическа информатика - АЕ;388;447.5
2025;2216001;4407;Икономическо развитие - АЕ разширено, ГИ;387.25;423
2025;2204030;1307;Чужди езици - ИЕ интензивно, АЕ;387;418
2025;2222133;2272;Чужди езици - РЕ интензивно, АЕ;386.5;448
2025;2202002;0957;Предприемачески -АЕ интензивно, ИЕ, Предприемачество и ГИ;385.75;428.75
2025;2204402;3955;Програмиране на изкуствен интелект - АЕ;384.5;441.5
2025;2222127;1364;Природни науки - АЕ интензивно, ИЕ;383.5;421
2025;2222127;3148;Предприемачески - ИЕ интензивно, АЕ;383;442.5
2025;2222007;0360;Икономическо развитие - АЕ интензивно, НЕ;381.5;402.5
2025;2204018;1647;Чужди езици - КитЕ интензивно, АЕ;379.5;420
2025;2211420;3603;Икономическа информатика - НЕ;378;385.5
2025;2211419;0838;Брокер недвижими имоти - АЕ;377.75;429
2025;2222127;1365;Природни науки - ИЕ интензивно, АЕ;377.5;429
2025;2222127;1366;Икономическо развитие - АЕ разширено, ИЕ;377;422
2025;2202002;0958;Хуманитарни науки - АЕ интензивно, ИЕ, БЕЛ и ИЦ;376.75;401.5
2025;2222007;4450;Природни науки - БЗО, ХООС, АЕ интензивно, НЕ;376.5;423.5
2025;2211420;4717;Икономика и мениджмънт - ФЕ;376;395.5
2025;2205119;1532;Чужди езици - РЕ интензивно;375.5;425.75
2025;2211420;4388;Оперативно счетоводство - АЕ;374.5;387.5
2025;2224433;0777;Оперативно счетоводство - РЕ интензивно, АЕ;374;436
2025;2221023;0916;Чужди езици - ИтЕ интензивно, АЕ;372;438.75
2025;2221138;2451;Чужди езици - КитЕ интензивно, АЕ;366.75;386.25
2025;2205119;4079;Икономическо развитие - АЕ интензивно;366.5;406
2025;2222007;4814;Природни науки - БЗО, ХООС, АЕ интензивно, ФЕ;366;427
2025;2204030;1308;Природни науки - ИЕ интензивно, АЕ;365;385.5
2025;2205119;1526;Природни науки - АЕ интензивно;364.5;418.5
2025;2213125;1546;Хуманитарни науки - АЕ интензивно;364;406.25
2025;2204134;1961;Природни науки - АЕ интензивно, Иврит;362.5;434
2025;2220308;1572;Компютърна графика;362.5;471.25
2025;2224121;2647;Предприемачески - ИЕ, АЕ;360;416.5
2025;2206003;2914;Графичен дизайн - АЕ;359.5;406
2025;2222012;4446;Предприемачески - АЕ интензивно, НЕ;359;389
2025;2222012;2215;Предприемачески - ФЕ интензивно, АЕ;357.5;433
2025;2205105;2543;Екскурзоводско обслужване - ИтЕ интензивно, АЕ;357;406
2025;2205105;4826;Интериорен дизайн - ИтЕ интензивно, АЕ;357;426.5
2025;2204402;0328;Компютърна техника и технологии - АЕ;357;384.5
2025;2224121;4448;Обществени науки - АЕ, ИЕ;356;393.5
2025;2204030;2602;Природни науки - АЕ интензивно, ИЕ;356;419
2025;2202002;4702;Програмиране на изкуствен интелект - английски интензивно, втори чужд език испански;355;443
2025;2222012;2159;Природни науки - АЕ интензивно, НЕ;354.5;374
2025;2202002;4565;Програмиране на изкуствен интелект - английски интензивно, втори чужд език немски;352.5;435
2025;2223055;5038;Програмиране на изкуствен интелект - АЕ;352;418
2025;2211417;0462;Моден дизайн - ИтЕ, АЕ;351.75;427.75
2025;2223431;0738;Системно програмиране - АЕ;350;430
2025;2204134;1968;Софтуерни и хардуерни науки - АЕ интензивно, Иврит;348;402.5
2025;2221138;1354;Математически - АЕ интензивно, ИЕ;347.5;412
2025;2223055;2144;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;346;415.5
2025;2221138;2466;Софтуерни и хардуени науки - АЕ интензивно, КорЕ;345.5;383
2025;2221093;2878;Обществени науки - АЕ интензивно, РЕ;344.25;395
2025;2204402;0317;Медицинска техника - НЕ;344;388.5
2025;2209019;4939;Предприемачески - НЕ интензивно, НорвЕ;342;402.5
2025;2209019;4941;Предприемачески - АЕ интензивно, ШвЕ;340;388.5
2025;2209305;2904;Чужди езици - АЕ интензивно, НЕ или ИЕ;340;391.25
2025;2204018;1642;"Хуманитарни науки - АрЕ интензивно, АЕ; БЕЛ и Фил";338;387
2025;2221093;2876;Обществени науки - РЕ интензивно, АЕ;337.25;403.75
2025;2223431;0743;Приложно програмиране - АЕ;337.25;439.25
2025;2211021;3676;Предприемачески - ИЕ интензивно, АЕ;337;389
2025;2209019;4940;Предприемачески - НЕ интензивно, ДатЕ;336.5;390
2025;2213125;1557;Природни науки - АЕ интензивно;334.5;387.5
2025;2221023;0930;Предприемачески - АЕ, ИтЕ;334;356.5
2025;2211021;0906;Предприемачески - АЕ интензивно, ИЕ;333.5;408
2025;2220029;2408;Софтуерни и хардуерни науки - АЕ интензивно;332.75;408.5
2025;2205408;4009;Фотография - АЕ;330;385.75
2025;2209036;0778;Екскурзоводско обслужване - ИтЕ интензивно, АЕ;328.75;386.75
2025;2213144;1142;Български танци - АЕ;326.6;401.05
2025;2204402;0325;Лазерна и оптична техника - АЕ;326.5;355
2025;2204402;0321;Кинотехника, аудио- и видеосистеми - АЕ;325.5;347.5
2025;2212137;1834;Предприемачески - АЕ интензивно, НЕ;324;349
2025;2224121;2637;"Софтуерни и хардуерни науки - АЕ; ИЕ";323.5;378
2025;2221023;0939;Икономическо развитие - АЕ, ИтЕ;323.5;392
2025;2206003;4019;Фотография;321.5;392.25
2025;2211417;0472;Бутикови облекла - ИтЕ, АЕ;321.5;374
2025;2220029;4405;Софтуерни и хардуерни науки - ИЕ разширено;320;401.75
2025;2205408;4290;Театрален, кино и телевизионен декор - АЕ;319.75;340.5
2025;2211417;0505;Сценичен костюм - АЕ, ФЕ;319.25;340.75
2025;2204402;0324;Очна оптика - НЕ;319;377.5
2025;2220029;3515;Софтуерни и хардуерни науки /АЕ/;317;390.5
2025;2211417;4674;Театрален грим и перуки, АЕ, ФЕ;315.75;362.5
2025;2204402;0319;Измервателна и организационна техника - АЕ;306.5;344
2025;2205408;2837;Съдебна администрация - АЕ;306;366.75
2025;2210117;0975;Предприемачески;305;305
2025;2224047;4439;Предприемачески - АЕ разширено, ИЕ;304;388.5
2025;2221093;4038;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;304;391.5
2025;2205408;4292;Художествено осветление за театър, кино и телевизия - АЕ;303.5;405
2025;2221157;1023;Чужди езици - ИЕ интензивно, АЕ;303;435
2025;2206409;2383;Експлоатация на автомобилния транспорт;299.5;299.5
2025;2213081;2579;Хуманитарни науки;299;371.5
2025;2219044;1536;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;298.5;394
2025;2209305;2910;Предприемачески - АЕ интензивно, ИЕ или НЕ;296.25;351.5
2025;2201078;4798;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;296;396
2025;2209036;0784;Природни науки - АЕ интензивно, ИтЕ;296;364
2025;2213128;1660;Софтуерни и хардуерни науки - АЕ;294;387.5
2025;2214054;0749;Чужди езици - АЕ интензивно, ИЕ;293.25;348.75
2025;2223431;0722;Компютърни мрежи - АЕ;293;346.25
2025;2214101;2886;Икономическо развитие - АЕ интензивно, НЕ;292.25;376.25
2025;2209305;3271;Природни науки - АЕ интензивно, ИЕ или НЕ;292;351.25
2025;2223431;0707;Електронна търговия - АЕ;291.5;370.25
2025;2205408;2843;Фризьорство;290.75;365.5
2025;2209132;4283;Пространствен дизайн;287;435.5
2025;2205408;2845;Козметика;287;387.5
2025;2204403;4825;Сценичен костюм;285.75;306.25
2025;2224047;0515;Предприемачески - АЕ интензивно, НЕ;285;387
2025;2220029;4459;Природни науки - АЕ разширено, БЗО и ХООС;284.75;391
2025;2213010;2101;Обществени науки - АЕ, ИЕ;284;356.75
2025;2211417;0491;Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ;282.25;341
2025;2213144;1123;Рекламна графика - АЕ;281.5;414.75
2025;2205408;3381;Промишлен дизайн - АЕ;281.5;390
2025;2223431;0730;Компютърна техника и технологии - АЕ;279.25;352.5
2025;2212303;2797;Екскурзоводско обслужване - АЕ интензивно, ИЕ;276.5;387.5
2025;2213081;4739;Хуманитарни науки - ЯЕ;274.75;342
2025;2219044;1538;Софтуерни и хардуерни науки - НЕ интензивно, АЕ;274;352.5
2025;2213081;2566;Чужди езици - АЕ интензивно;274;371.5
2025;2212303;2762;Предприемачески - АЕ интензивно, НЕ;273.5;425
2025;2209305;4980;Обществени науки - АЕ интензивно, ИЕ или НЕ;272.5;365.75
2025;2212096;0903;Обществени науки - АЕ интензивно, ИЕ/РЕ;271.25;367.5
2025;2212303;2774;Чужди езици - АЕ интензивно, ФЕ или РЕ;270.5;401
2025;2205408;3382;Индустриални отношения - АЕ;270.5;369
2025;2224047;3873;Предприемачески - НЕ разширено, АЕ;269;325.5
2025;2204311;2935;Хуманитарни науки - ИЕ интензивно, РумЕ, БЕЛ и Философия;269;366.25
2025;2213128;1670;Икономическо информационно осигуряване - АЕ;267;316.5
2025;2209305;2909;Природни науки - ИЕ интензивно, НЕ или АЕ;266.5;368.5
2025;2207108;1852;Предприемачески - АЕ разширено, РЕ;265;354.25
2025;2213118;2943;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;265;401
2025;2206410;4500;"Програмиране на изкуствен интелект - АЕ интензивно; втори ЧЕ - Китайски език";264;359.25
2025;2223431;0746;Икономическа информатика - АЕ;258.5;316.75
2025;2223431;3215;Телекомуникационни системи-АЕ;258.25;318
2025;2213039;1802;Софтуерни и хардуерни науки - АЕ интензивно, РЕ/ИЕ;257;320
2025;2215170;2972;Компютърна графика- АЕ;253;376.5
2025;2213118;4462;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;253;342.5
2025;2212303;2767;Чужди езици - АЕ интензивно, КитЕ/ГрЕ;251;380
2025;2212303;2778;Чужди езици - ФЕ интензивно, АЕ;249.5;397.5
2025;2206410;2760;"Приложно програмиране - АЕ интензивно; втори ЧЕ - Немски език";249.25;335.25
2025;2205408;2840;Икономическо информационно осигуряване - АЕ;246.5;269
2025;2204403;3251;Моден дизайн - АЕ;246;301
2025;2205408;2842;Извършване на термални процедури - АЕ;244.75;342.5
2025;2212097;2506;Софтуерни и хардуерни науки - АЕ разширено;243.5;382
2025;2216423;1285;Организация на хотелиерството - АЕ;243.5;369.5
2025;2219130;4713;Помощник-възпитател;243;243
2025;2206409;2367;Автомобилна мехатроника (дуална) - АЕ;242.5;372
2025;2215170;3971;Организация на туризма и свободното време - АЕ;240;270
2025;2213144;3559;Рекламна графика - ИЕ;237.75;429.5
2025;2214101;2889;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;237.5;280.5
2025;2206410;2769;"Системно програмиране - АЕ интензивно; - втори ЧЕ - Немски език";237;417
2025;2206410;2752;"Компютърни мрежи - АЕ - разширено; втори ЧЕ - Испански език";236;393.25
2025;2213010;3075;Природни науки - АЕ, ИЕ;232;338
2025;2223008;4284;Предприемачески - АЕ разширено, РЕ;232;325
2025;2207108;5067;Сътрудник в малък и среден бизнес - АЕ разширено, НЕ;231;376.75
2025;2204311;4299;Хуманитарни науки - ИтЕ интензивно, РумЕ, БЕЛ, ИЦ;230.5;326.75
2025;2213144;1118;Музика - АЕ;227.75;316.75
2025;2214054;4040;Икономическо развитие - АЕ интензивно, НЕ;227.75;339.5
2025;2216423;1281;Кетъринг - ИЕ;227.5;292.5
2025;2206411;3671;Производство на месо, месни продукти и риба - оператор;226.5;226.5
2025;2217151;5108;Природни науки - АЕ;226;361.5
2025;2216423;1287;Екскурзоводско обслужване - АЕ;224;349
2025;2202026;0965;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;223.5;427
2025;2216423;1283;Производство и обслужване в заведенията за хранене и развлечения - ИтЕ;222.5;313
2025;2208017;2379;Туристическа анимация - АЕ;220;353.25
2025;2212097;2512;Търговия (дуална) - АЕ разширено;219.5;356
2025;2206409;2380;Ремонт на летателни апарати - АЕ;218.5;351.5
2025;2206113;1648;Продавач-консултант /РЕ/;217;271
2025;2213039;4110;Предприемачески - АЕ интензивно, РЕ/ИЕ;216;427.5
2025;2216423;1277;Кетъринг - РЕ;215;264
2025;2207069;0887;Икономическо развитие - АЕ, НЕ;211;211
2025;2206411;0448;Производство на захар и захарни изделия - АЕ;209;313.75
2025;2216423;1286;Организация на обслужването в хотелиерството - АЕ;209;292.5
2025;2214054;0758;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;208.5;263
2025;2201400;0344;Организация на хотелиерството - АЕ;206.5;211
2025;2212040;3883;Компютърна графика - АЕ, РЕ;206.5;349
2025;2216423;1284;Производство и обслужване в заведенията за хранене и развлечения - НЕ;206;243.5
2025;2217151;4623;Изобразително изкуство - АЕ;205.5;418.25
2025;2204403;4507;Организация на туризма и свободното време - АЕ;204.5;204.5
2025;2213039;4447;Предприемачески - АЕ разширено, РЕ/ИЕ;201;312.5
2025;2206410;5005;"Микропроцесорна техника АЕ - разширено; втори ЧЕ - Испански език";199.25;372
2025;2208413;0563;Декорация на сладкарски изделия - АЕ;196.75;280
2025;2221430;3500;Автотранспортна техника - техник АЕ;195.5;195.5
2025;2204403;4827;Бутикови облекла;193.25;271
2025;2216422;2193;Промишлена електроника - АЕ;193;193
2025;2203074;1777;Природни науки - АЕ интензивно;192.75;335.5
2025;2220014;1312;Обществени науки - АЕ, РЕ;191.5;321.5
2025;2212096;4449;Обществени науки - ИЕ интензивно, АЕ/РЕ;191.5;380
2025;2216422;2177;Електрообзавеждане на производството - електромонтьор;189;345.5
2025;2219095;2359;"Бизнес администрация - РЕ интензивно; АЕ";188.5;366.5
2025;2217426;4731;Помощник - възпитател в отглеждането и възпитанието на деца;188;188
2025;2214015;4438;Митническо и данъчно обслужване;187;320
2025;2206409;2376;Автотранспортна техника (дуална) - АЕ;187;319
2025;2206410;2756;"Телекомуникационни системи - АЕ - разширено; втори ЧЕ - Руски език";184;335.5
2025;2212090;1390;Природни науки - АЕ, ИЕ;181;347.5
2025;2212137;1844;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;179;218.5
2025;2217088;1353;Чужди езици - АЕ интензивно;178.5;278.5
2025;2217424;2133;Системно програмиране - АЕ;178;223.5
2025;2206409;1911;Промишлена електроника;176;253.5
2025;2208413;4101;Производство на хляб, хлебни и сладкарски изделия - АЕ, ИспанскиЕ;176;229
2025;2217149;4456;Електронна търговия - АЕ интензивно, НЕ;174;273
2025;2213131;3905;Бизнес администрация - АЕ, ИЕ;173.5;339.5
2025;2215172;2807;Производство на облекло от текстил;171;171
2025;2217424;3864;Програмиране на изкуствен интелект - АЕ;171;301
2025;2207412;4808;Митническа и данъчна администрация - АЕ, НЕ;171;171
2025;2212096;4109;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ/РЕ;169;285.5
2025;2206409;2343;Електрообзавеждане на ел. превозни средства за гр. транспорт (дуална);168;232.5
2025;2207068;2629;Софтуерни и хардуерни науки - АЕ разширено;167;295.5
2025;2214015;3015;Митническо и данъчно обслужване - АЕ;166.5;291.5
2025;2212097;3037;Търговия (дуална) - НЕ разширено;165.5;357.5
2025;2207068;4454;Софтуерни и хардуерни науки - АЕ интензивно;164;262.5
2025;2219095;4818;Екскурзоводско обслужване - АЕ интензивно, ИЕ;162.5;331.75
2025;2207412;1677;Автомобилна мехатроника - АЕ, НЕ;161.5;341
2025;2202401;2591;Осигуряване на продуктова информация - НЕ;161;229
2025;2202401;0909;Технологичен и микробиологичен контрол в химични производства - лаборант - АЕ;161;288
2025;2207412;1656;Митническа и данъчна администрация - АЕ, ИЕ;160.5;240.5
2025;2219095;3354;"Предприемачески - АЕ интензивно; РЕ";160;265.5
2025;2212040;0508;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;159;379
2025;2212056;3640;Електронна търговия - АЕ, НЕ;159;392.75
2025;2217426;4727;Ветеринарен лаборант - разширено изучаване на АЕ;158;178
2025;2206409;2362;Топлотехника - отоплителна, климатична, вентилационна и хладилна (дуална) - АЕ;158;200
2025;2203140;1904;Графичен дизайн;156.5;337.25
2025;2220059;1530;Готвач;156;164
2025;2212079;4199;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;155;256.5
2025;2206411;0452;Производство и преработка на мляко и млечни продукти - АЕ;150;244.25
2025;2204405;3562;Ръководител движение - АЕ;149;228
2025;2221430;2178;Ремонт на летателни апарати - АЕ;149;166
2025;2212137;1838;Хуманитарни науки - АЕ интензивно, НЕ;148.5;384.5
2025;2206409;2364;Автотранспортна техника - АЕ;145;240
2025;2221430;2187;Спедиция транспортна и складова логистика - АЕ (дневна);143.5;143.5
2025;2221430;2212;Спедиция транспортна и складова логистика - АЕ (дуална);141.5;256
2025;2207068;3634;Природни науки - АЕ разширено;140;344
2025;2206409;2378;Електрически превозни средства - АЕ;139.5;216
2025;2204311;2934;Чужди езици - РумЕ интензивно, АЕ;135;349.75
2025;2218192;2952;Туристическа анимация;134.5;301.75
2025;2212090;1384;Предприемачески - ИЕ, АЕ;133;252.5
2025;2212027;2387;Софтуерни и хардуерни науки;130;130
2025;2217066;3935;Бизнес администрация - АЕ интензивно;130;130
2025;2219095;2459;"Природни науки - АЕ интензивно; РЕ";130;286
2025;2204405;2524;Пътно-строителна техника - АЕ;128;128
2025;2201400;0362;Производство на кулинарни изделия и напитки - готвач;125;208
2025;2208028;4126;Електронна търговия - АЕ интензивно, ИЕ;125;285
2025;2206409;2357;Възобновяеми енергийни източници (дуална) - АЕ;125;205
2025;2217149;1060;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;124;353.75
2025;2208028;0372;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;122;373.5
2025;2213131;2449;Търговия на едро и дребно - АЕ;121;352.5
2025;2217088;1356;Туристическа анимация - АЕ интензивно;120;343.5
2025;2210085;1929;Търговия на едро и дребно - АЕ, РЕ;118;171
2025;2214015;2582;Предприемачески - АЕ;117;266
2025;2212079;4201;Софтуерни и хардуерни науки - АЕ разширено, ИЕ;117;250
2025;2221430;2165;Автомобилна мехатроника - АЕ;117;378.5
2025;2217424;4333;Програмиране на роботи - АЕ;112.5;298
2025;2209132;0424;Помощник-инструктор по спортно туристическа дейност - АЕ;106.5;328
2025;2219130;3506;Икономическо развитие - АЕ, НЕ;106;134
2025;2213131;4460;Бизнес администрация - ИЕ, АЕ;98;330.5
2025;2208135;2783;Социална работа с деца и семейства в риск - АЕ;96;291
2025;2217424;2115;Компютърни мрежи - АЕ;88;321
2025;2202401;0874;Технология на фармацевтичните и парфюмерийно-козметични продукти - АЕ;85.5;416.5
2025;2203074;1771;Софтуерни и хардуерни науки - АЕ интензивно;85;290
2025;2203140;1895;Български танци;83;229
2025;2208413;0547;Производство на хляб хлебни и сладкарски изделия - АЕ, НЕ;79;192
2025;2202401;0851;Екология и опазване на околната среда - АЕ;76;255.5
2025;2221094;2535;Производство на облекло от текстил;71;201
2025;2212056;2200;Икономическо развитие - АЕ интензивно, ИЕ;52;331.75
2025;2204403;4274;Организация и технология на козметичните услуги;47;307.5
2025;2219024;2439;Предприемачески;30;380.5
2025;2201078;0463;Извършване на термални процедури - АЕ;0;0
2025;2201400;0358;Производство и обслужване в заведенията за хранене и развлечения - АЕ;0;0
2025;2206113;1676;Продавач-консултант /АЕ/;0;0
2025;2208123;0631;Логистика на товари и услуги;0;0
2025;2208123;4004;Обществени науки;0;0
2025;2210162;4591;Изобразително изкуство;0;0
2025;2210162;2956;Предприемачески;0;0
