yr;school_id;class_id;class_name;min_rank;max_rank
2023;2211035;0389;Чужди езици - интензивно НЕ, РЕ;415;459
2023;2222009;4338;Чужди езици - ФЕ интензивно, Латински език;411;458
2023;2221031;3018;Математически - АЕ интензивно, НЕ;391;457
2023;2204032;3372;Природни науки - АЕ интензивно, ИЕ, БЗО и ХООС;408;455.5
2023;2224432;1294;Графичен дизайн - АЕ;411.5;455.5
2023;2204032;2771;Чужди езици - АЕ интензивно, НЕ;405.5;453
2023;2204018;1647;Чужди езици - КорЕ интензивно, АЕ;380.5;452
2023;2224433;0941;Електронна търговия - РЕ интензивно, АЕ;370;451
2023;2205407;4140;Програмиране на роботи - АЕ, НЕ;414.25;449.75
2023;2211035;0388;Чужди езици - НЕ интензивно, РЕ;427.5;449.5
2023;2224433;0788;Електронна търговия - АЕ интензивно, ФЕ;386;449
2023;2204032;2773;Чужди езици - АЕ интензивно, ИЕ;402.5;448.5
2023;2206410;2752;Компютърни мрежи - АЕ;245.25;448.25
2023;2205407;2360;Компютърни мрежи - АЕ, НЕ;408.75;448.25
2023;2224432;3856;Интериорен дизайн - ФЕ;405.75;448
2023;2205119;1526;Природни науки - АЕ интензивно;362;447.5
2023;2224433;0775;Застрахователно и осигурително дело - AE интензивно, ФЕ;378;447.5
2023;2224022;3017;Чужди езици - АЕ интензивно, НЕ;415.5;446.5
2023;2221138;1354;Математически - АЕ интензивно, ИЕ;335.5;446
2023;2216001;1831;Чужди езици - ИЕ интензивно, АЕ;417.5;446
2023;2224433;0937;Банково дело - НЕ интензивно, АЕ;394.5;445.5
2023;2204018;1631;Чужди езици - ЯЕ интензивно, АЕ;401.5;445
2023;2221031;2755;Чужди езици - АЕ интензивно, ИЕ;407.5;445
2023;2224432;1290;Интериорен дизайн- НЕ;408.25;445
2023;2222133;2272;Чужди езици - РЕ интензивно, АЕ;373;443
2023;2221138;2451;Чужди езици - КитЕ интензивно, АЕ;375.5;442.75
2023;2205407;2363;Компютърна техника и технологии - АЕ, НЕ;402.5;442
2023;2214101;2889;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;249.5;441.5
2023;2224432;1296;Рекламна графика - АЕ;402.25;441.5
2023;2215170;3971;Организация на туризма и свободното време - АЕ;176.5;441
2023;2224433;0802;Икономическа информатика - АЕ интензивно, ФЕ;388.5;440
2023;2222012;2209;Чужди езици - НЕ интензивно, АЕ/РЕ;405.25;439.5
2023;2222133;2269;Чужди езици - АЕ интензивно, РЕ;401;438.5
2023;2204018;1642;Чужди езици - КитЕ интензивно, АЕ;358.5;438.5
2023;2211035;0392;Чужди езици - интензивно ФЕ, РЕ;397;438.5
2023;2216001;1907;Природни науки - Биология и здравно образование - АЕ интензивно, ИЕ;390.75;438
2023;2204032;2775;Чужди езици - АЕ интензивно, ФЕ;389.5;438
2023;2205105;2514;Чужди езици - ИтЕ интензивно, АЕ;382.25;437.5
2023;2224121;2642;Предприемачески - АЕ;274.5;437.5
2023;2222133;2270;Чужди езици - ФЕ интензивно, РЕ;384;437
2023;2223431;0738;Системно програмиране - АЕ;376.5;437
2023;2221138;2456;Чужди езици - ЯЕ интензивно, АЕ;379.25;436
2023;2221031;2759;Чужди езици - НЕ интензивно, АЕ;408;436
2023;2211035;0390;Чужди езици - ФЕ интензивно, РЕ;411;436
2023;2220308;1572;Компютърна графика;382.75;436
2023;2202002;0957;Чужди езици -АЕ интензивно, ИЕ, ГИ и ИЦ;330.5;435.5
2023;2215170;3451;Електронна търговия - АЕ;175.5;435.25
2023;2216001;1906;Чужди езици - АЕ интензивно, ИЕ;405;434.5
2023;2205407;2372;Промишлена електроника - АЕ, НЕ;366.5;434.5
2023;2204018;3931;Природни науки - ФЕ интензивно, АЕ;379;434
2023;2212056;3640;Електронна търговия - АЕ, НЕ;187.5;433
2023;2211420;2749;Икономическа информатика - АЕ;370.5;432.5
2023;2223431;0743;Приложно програмиране - АЕ;348.25;432.25
2023;2202002;0951;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;327;432
2023;2222007;0360;Чужди езици - АЕ интензивно, НЕ;363.5;432
2023;2222127;4402;Математически - ИЕ интензивно, АЕ;344;430.5
2023;2216001;1900;Природни науки - Биология и здравно образование - ИЕ интензивно, АЕ;397.75;430.5
2023;2224433;0751;Банково дело - АЕ интензивно, ФЕ;399.5;430.5
2023;2205119;1522;Хуманитарни науки - АЕ интензивно;391.75;428.25
2023;2213144;1142;Български танци - АЕ;333.5;427.75
2023;2212096;0903;Обществени науки - АЕ интензивно;287.5;427.75
2023;2219044;1536;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;311;426
2023;2213144;1123;Рекламна графика - АЕ;350;425
2023;2221023;0916;Чужди езици - ИтЕ интензивно, АЕ;370.75;424.75
2023;2205105;2532;Софтуерни и хардуерни науки - АЕ интензивно, ИтЕ;331.5;424.5
2023;2212027;2387;Софтуерни и хардуерни науки;30;424.5
2023;2217151;2692;Изобразително изкуство - АЕ, РЕ;310.25;424.25
2023;2204402;0328;Компютърна техника и технологии - АЕ;339.5;423.5
2023;2211419;0762;Геодезия - АЕ;390;422.25
2023;2204032;2777;Чужди езици - АЕ интензивно, РЕ;383.5;421.5
2023;2204402;3955;Програмиране на изкуствен интелект - АЕ;354.5;421.5
2023;2222127;1362;Хуманитарни науки - ИЕ интензивно, АЕ;363;421
2023;2220014;1312;Обществени науки - АЕ, РЕ;230;419.5
2023;2204030;1307;Чужди езици - ИЕ интензивно, АЕ;368;419.5
2023;2211420;2754;Икономика и мениджмънт - АЕ;363.5;419
2023;2216001;4407;Икономическо развитие - АЕ разширено, ГИ;381.25;417.5
2023;2211420;4388;Оперативно счетоводство - АЕ;355.5;417.5
2023;2205105;2543;Екскурзоводско обслужване - ИтЕ интензивно, АЕ;356.75;416.5
2023;2212096;3318;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;259;416.5
2023;2211021;3676;Предприемачески - ИЕ интензивно, АЕ;316.5;416
2023;2206409;2367;Автомобилна мехатроника - АЕ (дуална);263;416
2023;2212137;1838;Хуманитарни науки - АЕ интензивно, НЕ;273.25;415.75
2023;2209019;4381;Предприемачески - НЕ интензивно, НорвЕ;332;415.5
2023;2224433;0933;Банково дело - ФЕ интензивно, АЕ;376;415.5
2023;2202401;0874;Технология на фармацевтичните и парфюмерийно-козметични продукти - АЕ;72;415.5
2023;2212040;3883;Компютърна графика - АЕ, РЕ;255;414
2023;2206410;2769;Системно програмиране - АЕ интензивно;302.25;413
2023;2213125;1546;Хуманитарни науки - АЕ интензивно;367;412.5
2023;2213144;1118;Музика - АЕ;190;412.25
2023;2204018;1637;Чужди езици - АрЕ интензивно, АЕ;334.5;412
2023;2211420;3604;Икономика и мениджмънт - ИЕ;370.5;411.5
2023;2203140;1895;Български танци /АЕ/;142.5;411.25
2023;2206003;2914;Графичен дизайн - АЕ;362.25;411.25
2023;2222007;0363;Чужди езици - АЕ интензивно, ФЕ;361.5;410.5
2023;2221093;2876;Обществени науки - РЕ интензивно, АЕ;326.5;410.25
2023;2203140;1904;Графичен дизайн /АЕ/;225.5;410
2023;2218192;2952;Туристическа анимация;30;409.75
2023;2222127;1365;Природни науки - ИЕ интензивно, АЕ;349.5;409.5
2023;2209036;0778;Чужди езици - ИтЕ интензивно, АЕ;292;409.5
2023;2224433;0777;Оперативно счетоводство - РЕ интензивно, АЕ;360.5;409
2023;2203140;3867;Графичен дизайн;190;408.5
2023;2204018;0902;Природни науки - АЕ интензивно, НЕ;386.5;408.5
2023;2222007;0359;Чужди езици - АЕ интензивно, ИЕ;368.5;408
2023;2212303;2767;Чужди езици - АЕ интензивно, ИЕ;320.5;407.5
2023;2203140;3866;Модерен танц;121.5;406.5
2023;2211419;0748;Транспортно строителство - АЕ;352.75;406
2023;2211420;2764;Икономика и мениджмънт - НЕ;362.5;405
2023;2211420;3603;Икономическа информатика - НЕ;360.5;405
2023;2224121;4448;Обществени науки - АЕ;308.75;404.75
2023;2204134;1968;Софтуерни и хардуерни науки - АЕ интензивно, Иврит;332.5;404.75
2023;2217151;4452;Изобразително изкуство - АЕ;294.75;404.75
2023;2205119;1532;Чужди езици - РЕ интензивно;381;404.5
2023;2222012;2159;Природни науки - АЕ интензивно, НЕ;338.5;404.5
2023;2219044;1538;Софтуерни и хардуерни науки - НЕ интензивно, АЕ;279.5;404.5
2023;2222012;2215;Предприемачески - ФЕ интензивно, АЕ;349;404
2023;2212090;1384;Предприемачески - ИЕ, АЕ;208;404
2023;2217424;2123;Компютърна техника и технологии - АЕ;100;402.75
2023;2222127;1364;Природни науки - АЕ интензивно, ИЕ;354;402
2023;2209132;4283;Пространствен дизайн;297.75;401.5
2023;2221157;1023;Чужди езици - ИЕ интензивно, АЕ;305;401
2023;2222007;4450;Природни науки - АЕ интензивно, НЕ;357.5;401
2023;2222007;0361;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;370;401
2023;2222127;1358;Хумантарни науки - АЕ интензивно, ИЕ;354.5;400.5
2023;2211417;0462;Моден дизайн - ИтЕ, АЕ;347.5;400
2023;2213144;3559;Рекламна графика - ИЕ;312;399.5
2023;2204030;1308;Природни науки - ИЕ интензивно, АЕ;351;399.5
2023;2209305;2907;Чужди езици - АЕ интензивно, ИЕ/РЕ;346.25;398.5
2023;2209305;2909;Чужди езици - ИЕ интензивно, АЕ/НЕ;352.75;398.5
2023;2204311;4299;Чужди езици - ИтЕ интензивно, РумЕ;170.5;398.5
2023;2221138;2466;Софтуерни и хардуени науки - АЕ интензивно, КорЕ;330.5;398
2023;2212303;2778;Чужди езици - ФЕ интензивно, АЕ;270.5;398
2023;2204311;2935;Чужди езици - ИЕ интензивно, РумЕ;271.5;397.5
2023;2217424;2133;Системно програмиране - АЕ;85;396.75
2023;2212097;3037;Търговия (дуална) - НЕ разширено;160.5;395.5
2023;2222127;1366;Предприемачески - АЕ интензивно, ИЕ;352;395
2023;2208413;0563;Декорация на сладкарски изделия - АЕ;171.75;394.75
2023;2205119;4079;Икономическо развитие - АЕ интензивно;348;394.5
2023;2217149;1060;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;278.25;394
2023;2204402;0321;Кинотехника, аудио- и видеосистеми - АЕ;316.5;393.5
2023;2206003;4019;Фотография;335;393.25
2023;2223008;4284;Предприемачески - АЕ интензивно, РЕ;210;393
2023;2212097;2506;Софтуерни и хардуерни науки - АЕ разширено;270.25;392.5
2023;2204402;0317;Медицинска техника - НЕ;323.5;392
2023;2210117;0975;Софтуерни и хардуерни науки;86;391.5
2023;2213081;2579;Хуманитарни науки;315;391.25
2023;2222127;3148;Предприемачески - ИЕ интензивно, АЕ;351.5;391
2023;2212097;2512;Търговия (дуална) - АЕ разширено;158.5;390
2023;2220029;4405;Софтуерни и хардуерни науки - ИЕ разширено;313.5;389.5
2023;2202002;0947;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;327;389.5
2023;2209305;3271;Природни науки - АЕ интензивно, ИЕ/РЕ;315.25;389.25
2023;2204403;3251;Моден дизайн - АЕ;184;389
2023;2221093;4038;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;342.5;388.25
2023;2206410;2760;Приложно програмиране - АЕ интензивно;278.5;388.25
2023;2220014;4455;Обществени науки - НЕ,АЕ;66.5;388
2023;2203140;4453;Български танци;41;387.75
2023;2214054;0749;Чужди езици - АЕ интензивно, ИЕ;328.5;387.75
2023;2211417;0476;Моден дизайн - АЕ, ФЕ;330;387.75
2023;2212056;2200;Икономическо развитие - АЕ интензивно, ИЕ;209;385.5
2023;2204311;2934;Чужди езици - РумЕ интензивно, АЕ;216.5;385
2023;2202002;0958;Чужди езици - АЕ интензивно, ИЕ, БЗО и ХООС;321.5;384.5
2023;2223055;2144;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;331;384
2023;2213128;1660;Софтуерни и хардуерни науки - АЕ;300;382.5
2023;2222012;4446;Предприемачески - АЕ интензивно, НЕ;347.5;382.5
2023;2205408;4009;Фотография - АЕ;303.75;382.5
2023;2221093;2878;Обществени науки - АЕ интензивно, РЕ;341.5;381.75
2023;2222127;4401;Софтуерни и хардуерни науки - ИЕ интензивно, АЕ;345.5;381.5
2023;2209019;4383;Предприемачески - НЕ интензивно, ДатЕ;334.5;379.5
2023;2209305;2910;Предприемачески - АЕ интензивно, ИЕ/НЕ;320.25;379.25
2023;2209132;0424;Спортни-туристически дейности - помощник-инструктор АЕ,РЕ;245.5;378.75
2023;2205408;2845;Козметика;260.25;377.25
2023;2220029;2408;Софтуерни и хардуерни науки - АЕ интензивно;327.25;376.75
2023;2212096;4449;Обществени науки - ИЕ интензивно, АЕ/РЕ;249.5;375.75
2023;2215170;2972;Компютърна графика- АЕ;246;374.5
2023;2211417;0505;Сценичен костюм - АЕ, ФЕ;288;374
2023;2205408;4290;Театрален, кино и телевизионен декор - АЕ;309.25;373.75
2023;2217151;4426;Природни науки - АЕ, РЕ;134.5;373.5
2023;2209305;2904;Чужди езици - АЕ интензивно, НЕ/РЕ;339;373.25
2023;2209019;4384;Предприемачески - АЕ интензивно, ШвЕ;336;372
2023;2217088;1353;Чужди езици - АЕ интензивно;221;372
2023;2212303;2774;Чужди езици - АЕ интензивно, ФЕ или РЕ;291.5;371.5
2023;2203074;4461;Природни науки - АЕ интензивно, ФЕ;30;370.75
2023;2204030;2602;Икономическо развитие - АЕ интензивно, НЕ;345;370.5
2023;2212303;2762;Предприемачески - АЕ интензивно, НЕ;292;370
2023;2224047;0515;Предприемачески - АЕ интензивно, НЕ;290;368
2023;2206409;2364;Автотранспортна техника - АЕ;197;366.5
2023;2205408;4292;Художествено осветление за театър, кино и телевизия - АЕ;273.5;365
2023;2220059;1530;Готвач;66;364.5
2023;2220029;3515;Софтуерни и хардуерни науки;307.75;363
2023;2223431;0722;Компютърни мрежи - АЕ;319.25;363
2023;2205408;2843;Фризьорство;257;363
2023;2224121;2647;Предприемачески - ИЕ;274;361
2023;2204402;0324;Очна оптика - НЕ;306;361
2023;2217151;4011;Предприемачески - АЕ, РЕ;220;361
2023;2205408;2837;Съдебна администрация - АЕ;305;361
2023;2204402;0325;Лазерна и оптична техника - АЕ;305.5;360.5
2023;2203074;1777;Природни науки - АЕ интензивно, РЕ;126;360.25
2023;2201078;0468;Софтуерни и хардуерни науки - АЕ интензивно;138;360
2023;2213039;4110;Предприемачески - АЕ интензивно, РЕ/ИЕ;250;360
2023;2205408;3381;Промишлен дизайн - АЕ;241;360
2023;2224047;4457;Предприемачески - АЕ разширено, НЕ;251.5;359
2023;2213081;2566;Чужди езици - АЕ интензивно;273.5;359
2023;2212096;4109;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;236;359
2023;2211417;0472;Бутикови облекла - ИтЕ, АЕ;320;358.25
2023;2223431;0730;Компютърна техника и технологии - АЕ;304.5;358.25
2023;2221023;0930;Предприемачески - АЕ, ИтЕ;317;358
2023;2212056;3639;Брокер недвижими имоти - АЕ, РЕ;115;355
2023;2211419;0838;Брокер недвижими имоти - АЕ;325.75;354.25
2023;2213131;3905;Бизнес администрация - АЕ, ИЕ;183.5;353.5
2023;2205408;2840;Икономическо информационно осигуряване - АЕ;222;353.5
2023;2207412;1656;Митническа и данъчна администрация - АЕ, ИЕ;136.5;353.25
2023;2213128;1670;Икономическо информационно осигуряване - АЕ;270.5;352.5
2023;2220029;4459;Софтуерни и хардуерни науки /ИЕ/;295.5;352.5
2023;2208413;0547;Производство на хляб хлебни и сладкарски изделия - АЕ;137;352
2023;2213118;2943;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;284;350
2023;2221023;0939;Икономическо развитие - АЕ, ИтЕ;308.5;350
2023;2219095;2354;"Чужди езици - АЕ интензивно; РЕ";190;349.5
2023;2214101;2886;Икономическо развитие - АЕ интензивно, НЕ;260;349
2023;2224121;2637;Софтуерни и хардуерни науки - АЕ;297;348.5
2023;2202401;0909;Технологичен и микробиологичен контрол в химични производства - лаборант - АЕ;92;348.5
2023;2205408;3382;Индустриални отношения - АЕ;209;348.5
2023;2213010;2101;Обществени науки - АЕ, ИЕ;260;347.5
2023;2212137;1834;Предприемачески - АЕ интензивно, НЕ;195;347.5
2023;2211021;0906;Предприемачески - АЕ интензивно, ИЕ;312;346.5
2023;2216423;1283;Производство и обслужване в заведенията за хранене и развлечения - ИтЕ;247.5;346
2023;2223431;3215;Телекомуникационни системи-АЕ;280.5;345
2023;2210085;1929;Търговия на едро и дребно - АЕ, РЕ;87;344
2023;2206411;3671;Производство и преработка на мляко и млечни продукти;30;342.75
2023;2214054;4040;Чужди езици - АЕ интензивно, НЕ;265.25;341.5
2023;2214054;0758;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;235;340.5
2023;2213039;1802;Софтуерни и хардуерни науки - АЕ интензивно, РЕ/ИЕ;267;339
2023;2216423;1281;Кетъринг - ИЕ;245;337.5
2023;2216423;1287;Екскурзоводско обслужване - АЕ;250;336
2023;2219095;3354;"Предприемачески - АЕ интензивно; РЕ";190;334
2023;2206410;3317;Микропроцесорна техника - АЕ;207.25;333.75
2023;2209036;0784;Природни науки - АЕ интензивно, ИтЕ;255.25;332.75
2023;2211417;0491;Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ;270.5;332.5
2023;2223055;4102;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;309.5;330.5
2023;2207108;3675;Икономическа информатика - АЕ интензивно, НЕ;230;329
2023;2206409;2380;Подемно - транспортна техника монтирана на пътни транспортни средства;99;329
2023;2216423;1285;Организация на хотелиерството - АЕ;263;328
2023;2212303;2797;Екскурзоводско обслужване - АЕ интензивно, КитЕ или ГрЕ;253.5;327.5
2023;2216422;2177;Електрообзавеждане на производството - електромонтьор;108;327.5
2023;2212079;4199;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;190.5;327
2023;2204402;0319;Измервателна и организационна техника - АЕ;285;327
2023;2223431;0746;Икономическа информатика - АЕ;279.75;326.5
2023;2202401;2591;Осигуряване на продуктова информация - НЕ;121;325
2023;2212040;0508;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;224.5;324
2023;2202401;0851;Екология и опазване на околната среда - АЕ;189;320
2023;2216423;1284;Производство и обслужване в заведенията за хранене и развлечения - НЕ;218;319.5
2023;2208028;4126;Електронна търговия - АЕ интензивно, ИЕ;107;318.5
2023;2219095;2359;"Чужди езици - РЕ интензивно; АЕ";110;318
2023;2213010;3075;Природни науки - АЕ, ИЕ;217.5;317.5
2023;2221430;3934;Електрически превозни средства - техник АЕ;76;317
2023;2216423;1277;Кетъринг - РЕ;223;315.5
2023;2213131;2449;Търговия на едро и дребно;132;315
2023;2224047;4439;Предприемачески - АЕ разш., РЕ;233.5;312
2023;2205408;2842;Извършване на термални процедури - АЕ;182.5;310.25
2023;2213118;4462;Софтуерни и хардуерни науки - АЕ интензивно, ФЕ;251.5;310
2023;2214015;3015;Митническо и данъчно обслужване;109;309.5
2023;2216423;1286;Организация на обслужването в хотелиерството - АЕ;239;309
2023;2212090;1390;Природни науки - АЕ, ИЕ;159.75;308.25
2023;2206410;2763;Компютърна техника и технологии - АЕ;250.75;308.25
2023;2217424;3864;Програмиране на изкуствен интелект - АЕ;100;308.25
2023;2208017;2379;Туристическа анимация - ФЕ;124;307.5
2023;2202026;0965;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;204;307
2023;2207068;3634;Природни науки - АЕ;140;305.5
2023;2212037;3544;Малък и среден бизнес - АЕ разширено, РЕ;30;303
2023;2206409;2357;Възобновяеми енергийни източници - АЕ;211;303
2023;2203074;1771;Софтуерни и хардуерни науки - АЕ интензивно;147.5;302.5
2023;2217424;4333;Програмиране на роботи - АЕ;96;301.75
2023;2223431;0707;Оптически комуникационни системи - АЕ;262.25;301.5
2023;2206411;0448;Производство на захар и захарни изделия - АЕ;188.25;300
2023;2207069;0887;Икономическо развитие - АЕ, РЕ;30;297.5
2023;2212137;1844;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;168;297.25
2023;2206409;2376;Автомобилна мехатроника - АЕ;221.5;297
2023;2208028;4127;Икономическа информатика - АЕ интензивно, ИЕ;120;296
2023;2224047;3873;Предприемачески - АЕ разширено, РЕ;257.5;296
2023;2207068;4454;Софтуерни и хардуерни науки - АЕ интензивно;183;295.5
2023;2218071;1725;Икономическо развитие;123;295.5
2023;2207068;2629;Софтуерни и хардуерни науки - АЕ;209;292
2023;2208413;4101;Производство на сладкарски изделия - АЕ;73;287
2023;2217424;4327;Електрообзавеждане на производството (дуална);174.5;286.25
2023;2201078;0463;Извършване на термални процедури - АЕ;95;284
2023;2219130;2236;Продавач-консултант;144.5;283
2023;2219130;4316;Продавач-консултант (дуална);0;0
2023;2216422;2193;Промишлена електроника - АЕ;110;283
2023;2201400;0355;Производство и обслужване в заведенията за хранене и развлечения - АЕ;81;282.5
2023;2207412;1665;Спедиция транспортна и складова логистика - АЕ, НЕ;110;282.5
2023;2206409;2362;Топлотехника - отоплителна климат. вентилационна и хладилна - АЕ (дуална);177.5;282.5
2023;2201400;0344;Организация на хотелиерството - АЕ;119;282
2023;2207412;1677;Автомобилна мехатроника - АЕ, НЕ;108;281.5
2023;2217149;4456;Електронна търговия - АЕ интензивно;127;280.5
2023;2221430;2178;Ремонт на летателни апарати - АЕ;143;278.5
2023;2214015;2582;Предприемачески - АЕ;30;277
2023;2208135;2783;Социална работа с деца и семейства в риск - АЕ;66;276
2023;2206409;2383;Експлоатация на автомобилния транспорт;72;275
2023;2206409;2378;Електрически превозни средства - АЕ;203;275
2023;2217424;2138;Приложно програмиране - АЕ;113;271.5
2023;2201400;0362;Производство на кулинарни изделия и напитки - готвач;82;271
2023;2206411;0452;Производство на месо, месни продукти и риба - АЕ;30;269
2023;2221430;2165;Автомобилна мехатроника - АЕ;116;267.5
2023;2208028;0372;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;126;266
2023;2207412;1684;Автотранспортна техника - монтьор;106;266
2023;2213131;4460;Бизнес администрация - ИЕ, АЕ;52;264.5
2023;2219024;2439;Предприемачески;30;264
2023;2208123;0631;Логистика на товари и услуги /АЕ/;76;263
2023;2212037;4373;Търговия на едро и дребно - ИЕ разширено, АЕ;30;263
2023;2218071;4445;Предприемачески;75;262
2023;2206410;2756;Телекомуникационни системи - АЕ;210;261
2023;2206409;2349;Електрообзавеждане на подемна и асансьорна техника (дуална);90;261
2023;2214015;4438;Застрахователно и осигурително дело;30;259
2023;2213039;4447;Предприемачески;200;259
2023;2217088;1356;Туристическа анимация - АЕ интензивно;104;258
2023;2212079;4201;Софтуерни и хардуерни науки - АЕ разширено, ИЕ;119;257.5
2023;2206409;2343;Електрообзавеждане на ел. превозни средства за гр. транспорт (дуална);106;257.5
2023;2204403;4272;Конструиране, моделиране и технология на кожено-галантерийни изделия;56;256.5
2023;2219130;3506;Икономическо развитие - АЕ, НЕ;77;254.5
2023;2216422;2173;Металообработващи машини;85;254
2023;2215172;2807;Производство на облекло от текстил;52;249
2023;2212037;4318;Търговия на едро и дребно - АЕ разширено, ИЕ;30;247
2023;2217066;3935;Предприемачески;38;247
2023;2201400;0358;Кетъринг - АЕ;105;245.5
2023;2204405;2524;Пътно-строителна техника;67;245.5
2023;2208413;0568;Кетъринг - ГрЕ;47;244.5
2023;2217424;2147;Автоматизация на непрекъснати производства - АЕ;116;240
2023;2206409;1911;Промишлена електроника (дуална);146;237
2023;2221094;2535;Производство на облекло от текстил;42;232
2023;2208123;4004;Обществени науки;36;231
